track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name
43JWUoN2FDSLgbpByms92F,If You're Not the One,5s4mdbGeKp5OzUhUkSTcXj,Dianne Elise,6z1QaBXXuNVvZZO1NLTime,261893,2012-01-01,0,0.658,0.411,11,-7.885,1,0.031,0.6,0.0,0.128,0.25,120.078,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
60eFn4M4MeHdK1tITPgFnU,Just Tell Me You Love Me,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,6z1QaBXXuNVvZZO1NLTime,221266,2012-01-01,0,0.254,0.245,9,-11.473,1,0.0296,0.815,0.0,0.216,0.3,87.162,6z1QaBXXuNVvZZO1NLTime,40 Most Requested Love Songs
5V2OtDqu826ApzonysXXU0,Goodbye Girl,14JBboD1LaDlkSM0GsSa40,Pops Fernandez,5fVgcRoE2VCcyzVoo8GeI0,224826,2012-01-01,0,0.529,0.484,4,-6.214,1,0.0293,0.654,0.0,0.109,0.175,119.978,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
2M4qBKCGcP2ekYlFUM8vlJ,Careless Whisper,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,5fVgcRoE2VCcyzVoo8GeI0,277893,2012-01-01,0,0.538,0.577,2,-8.096,0,0.035,0.134,0.0,0.0533,0.256,149.849,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
5rdND9eBMnX870IfVc5DdM,My Eyes Adored,7JIoxIiRqaLg42e1w27TXx,Richard Poon,5fVgcRoE2VCcyzVoo8GeI0,215546,2012-01-01,0,0.688,0.602,1,-7.6,1,0.0764,0.491,0.0,0.084,0.833,85.6,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
2U80eNJ5HjPSZRKWOPIcjr,Die Just A Little,31oMMIBDMM2Z1RQO7u8irE,Side A,5fVgcRoE2VCcyzVoo8GeI0,210000,2012-01-01,0,0.494,0.638,4,-5.894,1,0.027,0.113,0.0,0.0999,0.253,52.644,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
6NckrGU9VmojAchnHbryLg,When You Tell Me That You Love Me,19l4oVulvZzVoBEfaP3i0n,Jessa Zaragoza,5fVgcRoE2VCcyzVoo8GeI0,257733,2012-01-01,0,0.432,0.445,4,-7.475,1,0.0346,0.634,0.0,0.341,0.109,75.193,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
1Q4OxXKyO7Ywv02qE22AbJ,Need You Now,5xJfSowQoxaxY4DCVLTfr5,Sabrina,5fVgcRoE2VCcyzVoo8GeI0,222773,2012-01-01,0,0.627,0.426,4,-10.066,1,0.0265,0.373,5.05e-06,0.0935,0.152,104.942,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
3XjGtsO4umva7ArqHsr3Id,Time Machine,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,5fVgcRoE2VCcyzVoo8GeI0,265293,2012-01-01,0,0.474,0.431,7,-8.936,1,0.0403,0.798,0.000171,0.365,0.3,76.62,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
4aW9DJdOc2rergGgNfnJ4W,If I Let You Go,5s4mdbGeKp5OzUhUkSTcXj,Dianne Elise,5fVgcRoE2VCcyzVoo8GeI0,235760,2012-01-01,0,0.663,0.475,7,-6.474,1,0.0261,0.771,0.0,0.0867,0.28,88.044,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
73KkIeBn8wrYrttCpz78Qv,It Must Have Been Love,3InhMd05vZg1yBMntWCQKd,Reuben Laurente,5fVgcRoE2VCcyzVoo8GeI0,275546,2012-01-01,0,0.439,0.152,7,-11.71,1,0.04,0.966,0.00833,0.156,0.354,133.439,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
27a3gGnPsHkY6TgBurRnOE,Runaway,09DdQEMQaaq0f99vqqub3V,krissy & ericka,5fVgcRoE2VCcyzVoo8GeI0,189480,2012-01-01,0,0.495,0.68,4,-5.569,1,0.0314,0.052,0.000206,0.0773,0.266,89.934,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
6kAo7fVLq6IBYt7LUZ5u03,Falling Away,1LKL2kKeoS9zKVOfYHEeF3,Miguel Escueta,5fVgcRoE2VCcyzVoo8GeI0,261893,2012-01-01,0,0.591,0.737,11,-6.753,1,0.0277,0.0616,0.0,0.151,0.501,122.074,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
3cHfnuo8Bx8PVOKsykFeSC,PiNK (Pag-ibig Na Kaya?),39EHxSQAIaWusRqSI9xoyF,1:43,5fVgcRoE2VCcyzVoo8GeI0,247986,2012-01-01,0,0.537,0.518,1,-8.527,1,0.0329,0.146,0.0,0.133,0.802,200.081,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
5dD87FM3E1O1M2csoh4a3i,Tabing Ilog,3HlBJDg0vbc5WLE7ctnGGF,Tricia Garcia,5fVgcRoE2VCcyzVoo8GeI0,201120,2012-01-01,0,0.509,0.339,4,-11.591,1,0.0286,0.908,0.000107,0.106,0.311,170.121,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
5kkgWkt4u1eYlZkFZmD7Bt,Kung Puede Lang - Rock Version,6DBvHzuWldgHcSLCRQznOO,The Lamars,5fVgcRoE2VCcyzVoo8GeI0,177106,2012-01-01,0,0.682,0.825,8,-5.698,0,0.0275,0.00261,0.0,0.135,0.927,125.982,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
1Uo8gXNojz00zLS0F0CwIN,I'm Your Friend,321cgtxMSbAT6wanIiPYiy,Lica De Guzman,5fVgcRoE2VCcyzVoo8GeI0,229346,2012-01-01,0,0.638,0.54,5,-9.428,0,0.211,0.421,0.0,0.0752,0.821,92.11,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
0uh6Ou51MP3fm1IZGKjcju,Himala ay Nawala,3vFDvFtR8VKEITzDa2ddKe,Toto Sorioso,5fVgcRoE2VCcyzVoo8GeI0,235053,2012-01-01,0,0.567,0.504,9,-3.415,1,0.0277,0.535,0.0,0.363,0.279,74.999,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
6fV2EuBsEjWZXCWBaNA2dQ,My Cherie Amour,0LyfQWJT6nXafLPZqxe9Of,Various Artists,5fVgcRoE2VCcyzVoo8GeI0,182000,2012-01-01,0,0.707,0.593,9,-7.022,1,0.0262,0.468,0.000406,0.0962,0.443,102.901,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
4JlY9zcmysrRW3D5diNtSY,Right Here Waiting,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,5fVgcRoE2VCcyzVoo8GeI0,247760,2012-01-01,0,0.551,0.475,0,-7.561,1,0.0423,0.0132,0.0,0.0781,0.366,167.743,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
3vdabEKRmsr86cwIQIXK5l,You And I,7JIoxIiRqaLg42e1w27TXx,Richard Poon,5fVgcRoE2VCcyzVoo8GeI0,221573,2012-01-01,0,0.357,0.514,0,-6.643,1,0.0268,0.233,2.53e-06,0.138,0.215,82.717,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
58O7jXj2upYqYdgYzJcK6z,Grateful,0ZEOoQA1tnEAnEbObq8YIR,Julianne,5fVgcRoE2VCcyzVoo8GeI0,370080,2012-01-01,0,0.597,0.481,2,-11.436,1,0.0345,0.16,0.0011,0.12,0.19,91.979,5fVgcRoE2VCcyzVoo8GeI0,40 Most Requested Love Songs
2mNZqJ7vMc21MrFAgQtY29,Unbelievable,1WUdtysXvz9qXuD6toSJqA,Chicosci,7GNb9klVYDVzxoZWBc34Kz,218333,2011-01-01,10,0.638,0.94,0,-3.939,1,0.0516,0.0208,0.000929,0.0613,0.784,105.003,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
3AuEcJIa3NROflOjNCVBsZ,This Used To Be My Playground,18B9mAtwCLjkXGMlBtH1LZ,Urbandub,7GNb9klVYDVzxoZWBc34Kz,259000,2011-01-01,16,0.363,0.938,5,-2.782,0,0.0556,0.00286,0.00278,0.103,0.221,159.927,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
0REYSXZ0doOXfgWCfKpSil,Fake Plastic Trees,5trD8XVjLto1USvIlcw1Ak,FRANCO,7GNb9klVYDVzxoZWBc34Kz,402613,2011-01-01,26,0.544,0.798,8,-4.927,1,0.0393,0.00478,0.00956,0.354,0.278,127.053,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
076u5BInS1j1pb9QbPfLfV,I Don't Wanna Wait,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,7GNb9klVYDVzxoZWBc34Kz,292320,2011-01-01,49,0.523,0.641,3,-5.374,1,0.0522,0.103,0.0,0.0847,0.592,90.943,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
5lCNz8qgp2zjlimDjCMMjE,Linger,1LKL2kKeoS9zKVOfYHEeF3,Miguel Escueta,7GNb9klVYDVzxoZWBc34Kz,227120,2011-01-01,12,0.476,0.73,9,-6.094,1,0.0303,0.00308,0.0,0.0964,0.31,105.021,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
2AYc0ZGuuzDIj5Jn7cGMej,Twisted,7vbAIeiw0afuAqTiReJItY,Typecast,7GNb9klVYDVzxoZWBc34Kz,261800,2011-01-01,15,0.388,0.969,11,-3.606,1,0.165,0.00203,0.0,0.385,0.473,178.143,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
6dZFEQXugl7VI9MZ0nYvBA,Creep,6ZwnyHAtqKLBYwRhZePddV,Tanya Markova,7GNb9klVYDVzxoZWBc34Kz,228093,2011-01-01,10,0.402,0.803,7,-4.746,1,0.148,0.213,0.0,0.0888,0.193,119.968,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
0EKTJuRsXuYoCeXwLUSeYz,Power of Two,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,7GNb9klVYDVzxoZWBc34Kz,305586,2011-01-01,18,0.706,0.54,4,-7.784,1,0.0328,0.746,0.0,0.102,0.504,114.98,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
0zYSWpoz4mYkcxPOcPSVoF,Change The World,09DdQEMQaaq0f99vqqub3V,krissy & ericka,7GNb9klVYDVzxoZWBc34Kz,264853,2011-01-01,9,0.646,0.701,4,-6.199,0,0.0306,0.0656,1.05e-05,0.0769,0.6,90.02,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
2kjsYmrYNiV91nHUIxPcVq,Stay,3vFDvFtR8VKEITzDa2ddKe,Toto Sorioso,7GNb9klVYDVzxoZWBc34Kz,191093,2011-01-01,9,0.592,0.647,8,-5.752,1,0.0312,0.539,0.0,0.157,0.414,109.913,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
3W93V7TxIommYR0rFcV5oC,No Rain,5xJfSowQoxaxY4DCVLTfr5,Sabrina,7GNb9klVYDVzxoZWBc34Kz,253226,2011-01-01,7,0.664,0.301,9,-8.136,1,0.0261,0.714,0.0,0.0846,0.186,110.881,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
1LQgftA9wEP0zThu9zgUpl,Someday,6DBvHzuWldgHcSLCRQznOO,The Lamars,7GNb9klVYDVzxoZWBc34Kz,249813,2011-01-01,9,0.711,0.625,5,-6.524,1,0.0251,0.00184,0.0,0.0707,0.604,109.996,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
2wqXPD94TFr0j3I0ClLRTt,Torn,1an029RJkwZ1adPNhXSF5q,Solenn,7GNb9klVYDVzxoZWBc34Kz,232120,2011-01-01,7,0.369,0.522,4,-6.723,1,0.0299,0.0669,0.0,0.352,0.502,95.427,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
0LuV62OYeVp20vOxdt7NFE,Mambo No. 5,7JIoxIiRqaLg42e1w27TXx,Richard Poon,7GNb9klVYDVzxoZWBc34Kz,220000,2011-01-01,11,0.576,0.829,0,-6.16,0,0.122,0.225,0.0,0.0701,0.951,179.929,7GNb9klVYDVzxoZWBc34Kz,90s Music Comes Alive (International Version)
1AZtL1W0WbeVcYyE8xmATw,Til There Was You,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,5zA7pmtUoHCf3AaWyG1fOo,179133,2010-06-07,1,0.679,0.458,11,-11.843,0,0.0246,0.47,0.147,0.114,0.423,105.145,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
67XV5BjFB6jLz59BdoEgF9,Because You Loved Me,2tQbSWgZLIB8MXMnsXVRro,Nina,5zA7pmtUoHCf3AaWyG1fOo,278720,2010-06-07,27,0.593,0.527,7,-6.65,1,0.0266,0.386,0.0,0.149,0.284,119.929,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
0zRhtAJ9claJ8nntPn9NCP,Hihanap-hanap Kita,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,5zA7pmtUoHCf3AaWyG1fOo,284120,2010-06-07,2,0.61,0.673,4,-6.329,1,0.0331,0.422,8.56e-06,0.122,0.464,93.997,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
0IcvZzbG6NdP5QKlwCCeSd,(They Long To Be) Close To You,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,5zA7pmtUoHCf3AaWyG1fOo,184106,2010-06-07,1,0.461,0.366,3,-10.703,1,0.0475,0.885,0.0175,0.0985,0.252,81.615,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
52whHTRwzQVJ7h1ssQAAf5,When I Met you,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5zA7pmtUoHCf3AaWyG1fOo,271013,2010-06-07,1,0.662,0.155,3,-9.396,1,0.0304,0.968,0.000919,0.0956,0.237,105.869,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
5iIV4IRmPlsxOM81zyUuAM,Loving You,1Uqu4wt0ktkVcEwli4le97,Agot Isidro,5zA7pmtUoHCf3AaWyG1fOo,302000,2010-06-07,1,0.628,0.341,6,-11.039,1,0.0286,0.601,0.000295,0.131,0.195,123.944,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
50XpjQYsKefSQ1v8Aupd8I,Half Crazy,0jarApAsbmiCkYhz0590mE,Freestyle,5zA7pmtUoHCf3AaWyG1fOo,259133,2010-06-07,2,0.492,0.394,6,-8.077,1,0.036,0.493,0.0,0.108,0.234,130.499,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
6ynyBx3BzPdTCwJi7MD7jS,Forevermore,37Aki1DpJUPf8i3vcMhU6L,Joey Albert,5zA7pmtUoHCf3AaWyG1fOo,269706,2010-06-07,3,0.503,0.34,5,-10.081,1,0.033,0.745,6.19e-05,0.107,0.0856,83.726,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
61RDTugTID9nva5r3X8pnf,Now That I Have You,3foGG92dYiXIu9eMBnYTQw,Gino Padilla,5zA7pmtUoHCf3AaWyG1fOo,266826,2010-06-07,1,0.439,0.29,5,-10.364,1,0.0323,0.786,0.0,0.105,0.43,137.571,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
2JRLgztRWefHpOB1GxV153,I Say A Little Prayer,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,5zA7pmtUoHCf3AaWyG1fOo,247786,2010-06-07,1,0.548,0.451,11,-9.321,0,0.0298,0.435,4.38e-06,0.13,0.556,73.899,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
57zYzDltc1UxnJNViimf1Q,Got To Let You Know,7zpGGtamV7jBkMIub59TRO,Mark Bautista,5zA7pmtUoHCf3AaWyG1fOo,248400,2010-06-07,1,0.631,0.489,11,-9.339,0,0.0274,0.608,0.00087,0.106,0.395,96.059,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
1OmA9ls4S3Kod9YDyLXBgP,True Love,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,5zA7pmtUoHCf3AaWyG1fOo,183680,2010-06-07,1,0.485,0.11,9,-16.03,1,0.0283,0.915,0.000691,0.108,0.204,94.101,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
0moBhhdoUJRlCIZ0o07jh2,Because Of You,1wOZrAWxddHrRnONyLCjsq,First Circle,5zA7pmtUoHCf3AaWyG1fOo,276080,2010-06-07,1,0.254,0.258,11,-10.795,1,0.0299,0.878,0.0,0.0898,0.164,175.674,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
4q2PQX7s1c9mV0z2uVUxEY,Ikaw Lamang,2TeEZ5rfw62Mw15I4RFjXK,Jaya,5zA7pmtUoHCf3AaWyG1fOo,251733,2010-06-07,1,0.32,0.421,9,-8.451,0,0.0302,0.522,1.23e-06,0.272,0.152,70.247,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
04gJyxtuNJNntGfXVm2ib4,I'll Always Love You,2tQbSWgZLIB8MXMnsXVRro,Nina,5zA7pmtUoHCf3AaWyG1fOo,228466,2010-06-07,27,0.643,0.626,0,-6.554,1,0.0467,0.487,6.3e-05,0.245,0.472,93.918,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
1ikMA746AlnHPFgtRdYE7n,Because,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,5zA7pmtUoHCf3AaWyG1fOo,263653,2010-06-07,1,0.452,0.416,7,-12.247,1,0.0504,0.748,0.428,0.107,0.339,203.551,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
0gDbwYpLWZKRUlZDmsBiJ8,Heaven Knows,4fkan03zhGYM8ZTfj3hLDk,Roselle Nava,5zA7pmtUoHCf3AaWyG1fOo,275746,2010-06-07,2,0.614,0.343,1,-13.349,1,0.0307,0.235,1.32e-05,0.176,0.304,76.975,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
2zw31MGKFtK7MnsZOtLN98,Only You (There will never be another),31oMMIBDMM2Z1RQO7u8irE,Side A,5zA7pmtUoHCf3AaWyG1fOo,264693,2010-06-07,1,0.569,0.588,5,-10.954,0,0.0429,0.282,0.0764,0.0756,0.499,77.987,5zA7pmtUoHCf3AaWyG1fOo,I Love You More
3Mh7xIXPfSzFGIdtzeQQn9,Til I Met You,0IIttGAzd1Ngnsa5SQWsOL,Odette Quesada,3ebxSivbFn0Of77GNejYdQ,204360,2010-06-07,9,0.332,0.141,2,-14.294,1,0.0334,0.975,3.26e-06,0.117,0.233,130.042,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
0isywTaHRKshQihXBZYP9l,How Did You Know,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,3ebxSivbFn0Of77GNejYdQ,221146,2010-06-07,1,0.346,0.257,7,-12.943,1,0.0353,0.645,0.0114,0.11,0.199,175.474,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
6J6xQk2brHidFQg2SvvTl6,Mula Sa Puso,5E5sr7RkHU6tdxk5G8zF4A,Zsa Zsa Padilla,3ebxSivbFn0Of77GNejYdQ,241800,2010-06-07,0,0.553,0.249,4,-10.736,1,0.0266,0.916,0.0156,0.122,0.176,79.981,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
2C8KJ2j7vsELYoVyj4RsOk,You,3bc73Whx30ZxkTXMdnAmKz,Joanne Lorenzana,3ebxSivbFn0Of77GNejYdQ,249266,2010-06-07,0,0.457,0.461,11,-12.365,1,0.0457,0.548,9.77e-06,0.078,0.347,144.484,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
0CtB3Trls1hTH05Rxut0qP,Bumalik Ka Sa Akin,6ty99gP6NrhgCOkMF2ONpy,Janno Gibbs,3ebxSivbFn0Of77GNejYdQ,204720,2010-06-07,0,0.575,0.504,0,-6.139,1,0.0251,0.593,0.0,0.0718,0.212,109.738,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
53FHWB5lj0Zqx3INjOcBXT,Kahit 'Di Mo Ko Mahalin,1wrK14JXpS47kRzpRVikRd,Roniel Mendoza,3ebxSivbFn0Of77GNejYdQ,230706,2010-06-07,0,0.419,0.423,7,-10.501,1,0.0256,0.307,0.000583,0.189,0.234,72.823,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
3ocvog3yBMh38dGNxg9GyJ,Sana Ay Ikaw Na Nga,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,3ebxSivbFn0Of77GNejYdQ,206426,2010-06-07,1,0.428,0.179,11,-16.558,1,0.0452,0.615,0.00443,0.105,0.189,140.353,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
0YdiKiKUsGUz6oTeQdnQA7,Chances Are,31oMMIBDMM2Z1RQO7u8irE,Side A,3ebxSivbFn0Of77GNejYdQ,308613,2010-06-07,0,0.643,0.514,0,-11.404,1,0.024,0.403,0.000673,0.143,0.436,93.948,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
5xnofhAKABDWyyym2jdmFG,You Made Me Live Again,5TPgIpkudntBzKKPbeBysO,Janet Basco,3ebxSivbFn0Of77GNejYdQ,229600,2010-06-07,0,0.405,0.271,2,-11.474,1,0.0291,0.772,0.0112,0.124,0.33,64.19,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
3usKI8MXlRPryPFqMiToCx,Sam,6wV9XP3Q6UzNzT1SeQZZBz,Becca Godinez,3ebxSivbFn0Of77GNejYdQ,168573,2010-06-07,0,0.591,0.505,7,-8.155,1,0.0353,0.838,0.0,0.119,0.591,124.937,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
4enKsVzOMW9tVbSWgOaMMB,Dear Heart,3I5ONm7nnP1LpvqsnA5dBG,Sharon Cuneta,3ebxSivbFn0Of77GNejYdQ,238986,2010-06-07,0,0.185,0.421,6,-7.657,1,0.0309,0.217,1.12e-05,0.141,0.145,173.523,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
6Opw5uNwHmDTh7Q86BYPzp,Pag-ibig Ko'y Ibang-iba,4cJxia2eUxOlkRG8LC19PB,Yolly Samson,3ebxSivbFn0Of77GNejYdQ,235386,2010-06-07,0,0.455,0.397,11,-8.013,1,0.026,0.367,0.000561,0.214,0.465,79.111,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
0PpMhH9TCrxLkxN8EzksXo,Ang Pag-ibig Kong Ito,4KYUuOPDT1JxLuJbcyWtky,Leah Navarro,3ebxSivbFn0Of77GNejYdQ,198573,2010-06-07,1,0.359,0.413,10,-10.024,1,0.0273,0.841,9.96e-06,0.136,0.267,76.898,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
1wWhLp0S2V3wjKrCIrrknG,"Desire (Hello Joe, Goodbye)",246VI4twBe5Mezg0nCDP0o,Deborah,3ebxSivbFn0Of77GNejYdQ,197173,2010-06-07,16,0.423,0.413,1,-9.567,1,0.0377,0.123,1.13e-05,0.114,0.231,75.472,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
1iG5NbSKcEQFx9SOJ2oEE0,I Have To Say Goodbye,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,3ebxSivbFn0Of77GNejYdQ,233893,2010-06-07,0,0.467,0.607,2,-8.208,1,0.0327,0.189,0.0,0.0902,0.122,138.216,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
4o2MZtebOzFif0rtePCWKV,Nasaan,0uRc2tM7BgfG0i4vLraD5b,Nyoy Volante with Mannos,3ebxSivbFn0Of77GNejYdQ,233520,2010-06-07,1,0.458,0.418,9,-10.818,1,0.0357,0.809,3.68e-05,0.119,0.132,149.05,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
5wUNRUv5BoBn41agomnBAt,Cartadia Dies,77hvqYqKgIrS1SC0BhRdQx,RICO J PUNO,3ebxSivbFn0Of77GNejYdQ,224453,2010-06-07,0,0.653,0.508,2,-8.113,1,0.0513,0.689,8.39e-05,0.149,0.61,73.764,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
6vGk1enrP3kvAR3IKKzEIW,Refrain,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3ebxSivbFn0Of77GNejYdQ,201293,2010-06-07,1,0.278,0.273,11,-11.767,1,0.0313,0.67,0.0656,0.127,0.435,82.846,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
1lTKNqDCWaT8BE6R8YKSMb,Swerte-swerte Lang,6D3mfbzFNCXfabkrq3a9cD,Joel Navarro,3ebxSivbFn0Of77GNejYdQ,221746,2010-06-07,16,0.48,0.869,10,-6.721,0,0.0985,0.538,0.169,0.126,0.736,149.72,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
0LE8Nk8Csk1YLPgqNHW4uJ,Umagang Kay Ganda,7uH5aJgl8e1vjSp330W6kN,Tillie Moreno,3ebxSivbFn0Of77GNejYdQ,225533,2010-06-07,15,0.244,0.605,8,-8.011,1,0.0935,0.825,8.06e-05,0.0831,0.192,177.902,3ebxSivbFn0Of77GNejYdQ,I Love You Too…
23qSgy38pskZtMdQ44zLhp,So Slow,0jarApAsbmiCkYhz0590mE,Freestyle,0ifQ9n1z9kaY2B1axL68TC,278160,2009-12-02,6,0.697,0.33,0,-9.085,1,0.0415,0.524,0.0,0.096,0.392,106.221,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
5cQ2e2w88eWb0NWNnZMKt0,Power Of Two,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,0ifQ9n1z9kaY2B1axL68TC,295080,2009-12-02,6,0.767,0.489,0,-11.313,1,0.0302,0.271,0.0,0.0918,0.962,119.911,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
2lumFXF5pcp5EmgCN5MssF,Moonlight Over Paris,33kC1w8s5cXEi1zyJZuqSI,Paolo Santos,0ifQ9n1z9kaY2B1axL68TC,303786,2009-12-02,41,0.579,0.359,11,-7.789,1,0.0307,0.885,2.57e-05,0.104,0.46,126.886,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
6aMBDrmjoYuQ0QDemiRd9e,Sailing,31oMMIBDMM2Z1RQO7u8irE,Side A,0ifQ9n1z9kaY2B1axL68TC,263800,2009-12-02,6,0.395,0.378,9,-13.446,1,0.0302,0.691,0.101,0.178,0.141,76.639,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
2H4RXtWF4kSu8aE5Np1Z1o,I Will,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,0ifQ9n1z9kaY2B1axL68TC,163400,2009-12-02,6,0.661,0.255,2,-12.042,1,0.0346,0.886,0.00904,0.126,0.276,98.357,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
0f7e63WMJ2Sne0v6sZTyxo,Fallin',3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,0ifQ9n1z9kaY2B1axL68TC,196000,2009-12-02,6,0.544,0.227,7,-11.074,1,0.0305,0.835,0.0,0.0901,0.198,109.841,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
2cGaughgTpapOPxuEqnty5,It's You,3Zb8FUxHak00Sr4kUfzpwO,U-turn [Richard Poon,0ifQ9n1z9kaY2B1axL68TC,297000,2009-12-02,5,0.636,0.256,11,-12.944,1,0.03,0.818,0.0,0.32,0.378,139.893,0ifQ9n1z9kaY2B1axL68TC,Simplified More Than Acoustic
